SKU,Name,Price,ID,Description,Category,Pic URL,
786,LK OPC da?ai (ka?toninis pilkas varis)120009 (4.26),10.27,120009 4.26,   (120009)LK OPC-oil protection complex.Profesionalus inovacinis kreminis da?iklis turintis labai nedideli kieki amoniako ir praturtintas organiniais Argano ir Pasifloru aliejais sertifikuotas Ecocert ?enklu(99.9 % ekologi?kos kilmes ingredientu) .Sajunga unikalaus antisenejimo komplekso fotostipriklio ir keramido A2 garantuoja puiku padengima spalvos stabiluma ir tobula plauku bukle po da?ymo..   Pasiruo?imas da?ymui: prie? paruo?ima ir darba butinai muveti spec. pir?tines. Da?ai tepami ant sausu neplautu plauku. Spalvos mai?omos santikiu 1:1 su Develop 20/30 vol.(3% ir 6%).  Eili?kumas:.Da?ymas pirma karta: (kai plaukai nebuvo niekada da?yti). U?tepti da?us per visa plauku ilgi ir galiukus  palikti 20 min. tuomet vel paruo?tus da?us tepti ant ?aknu per visa plauku ilgi ir ant galiuku. Laikyti 35 min..Da?ytu plauku da?ymas: da?us u?tepti ant ?aknu ir palikti 30 min. spalvai suvienodinti po i?laikymo laiko plaukus sudrekinti praemulguoti ir palikti dar 5 min. Pasibaigus i?laikymo laikui dar karta praemulguoti ir gerai i?plauti da?ikli su Top Care Repair Color Care ?ampunu ir karta u?dekite PH TopCareRepair priemone rug?tiniu likuciu neutralizavimui ir spalvos  stabilizavimui..  Svarbu: muveti specialias pir?tines. Atlikti 48 valandu testa..  Ispejimai: da?iklis netinka asmenims jaunesniems nei 16 metu. Laikina tatuiruote juodaja chna gali padidinti alergine reakcija. Neda?yti jei veido oda i?berta jei galvos oda pa?eista jei  praeity buta alerginiu reakciju. Po da?ymo kruop?ciai  i?skalauti  da?us. Nenaudoti antakiu ir blakstienu da?ymui. Saugoti kad nepakliutu i akis. Pakliuvus da?ams i akis- i?skalauti dideliu vandens kiekiu prie? tai i?imti kontaktinius le?ius jei tokie yra. Pasikonsultuoti su gydytoju. Saugoti vaikams nepasiekiamoje vietoje. Tik profesionaliam naudojimu,     LK OPC Oil Protection Complex (90),http://www.prestizolinija.lt/static/uploads/cache/80x80//20190319_213535.jpg,
704,LK OPS da?ai  (intensyvus blondinas) 120009 (77.00),10.27,120009 77.00,,     LK OPC Oil Protection Complex (90),http://www.prestizolinija.lt/static/uploads/cache/80x80//20180826_173502.jpg,
785,LK OPC da?ai(pilksvas raudonmedis) 120009 (4.24),10.27,120009  4.24,   (120009)LK OPC-oil protection complex.Profesionalus inovacinis kreminis da?iklis turintis labai nedideli kieki amoniako ir praturtintas organiniais Argano ir Pasifloru aliejais sertifikuotas Ecocert ?enklu(99.9 % ekologi?kos kilmes ingredientu) .Sajunga unikalaus antisenejimo komplekso fotostipriklio ir keramido A2 garantuoja puiku padengima spalvos stabiluma ir tobula plauku bukle po da?ymo..   Pasiruo?imas da?ymui: prie? paruo?ima ir darba butinai muveti spec. pir?tines. Da?ai tepami ant sausu neplautu plauku. Spalvos mai?omos santikiu 1:1 su Develop 20/30 vol.(3% ir 6%).  Eili?kumas:.Da?ymas pirma karta: (kai plaukai nebuvo niekada da?yti). U?tepti da?us per visa plauku ilgi ir galiukus  palikti 20 min. tuomet vel paruo?tus da?us tepti ant ?aknu per visa plauku ilgi ir ant galiuku. Laikyti 35 min..Da?ytu plauku da?ymas: da?us u?tepti ant ?aknu ir palikti 30 min. spalvai suvienodinti po i?laikymo laiko plaukus sudrekinti praemulguoti ir palikti dar 5 min. Pasibaigus i?laikymo laikui dar karta praemulguoti ir gerai i?plauti da?ikli su Top Care Repair Color Care ?ampunu ir karta u?dekite PH TopCareRepair priemone rug?tiniu likuciu neutralizavimui ir spalvos  stabilizavimui..  Svarbu: muveti specialias pir?tines. Atlikti 48 valandu testa..  Ispejimai: da?iklis netinka asmenims jaunesniems nei 16 metu. Laikina tatuiruote juodaja chna gali padidinti alergine reakcija. Neda?yti jei veido oda i?berta jei galvos oda pa?eista jei  praeity buta alerginiu reakciju. Po da?ymo kruop?ciai  i?skalauti  da?us. Nenaudoti antakiu ir blakstienu da?ymui. Saugoti kad nepakliutu i akis. Pakliuvus da?ams i akis- i?skalauti dideliu vandens kiekiu prie? tai i?imti kontaktinius le?ius jei tokie yra. Pasikonsultuoti su gydytoju. Saugoti vaikams nepasiekiamoje vietoje. Tik profesionaliam naudojimu,     LK OPC Oil Protection Complex (90),http://www.prestizolinija.lt/static/uploads/cache/80x80//20190319_215230.jpg,
540,LK OPC da?ai(MIX pilka spalva) 120009 (00.18),10.27,120009 00.18, (120009)LK OPC-oil protection complex.Profesionalus inovacinis kreminis da?iklis turintis labai nedideli kieki amoniako ir praturtintas organiniais Argano ir Pasifloru aliejais sertifikuotas Ecocert ?enklu(99.9 % ekologi?kos kilmes ingredientu) .Sajunga unikalaus antisenejimo komplekso fotostipriklio ir keramido A2 garantuoja puiku padengima spalvos stabiluma ir tobula plauku bukle po da?ymo..   Pasiruo?imas da?ymui: prie? paruo?ima ir darba butinai muveti spec. pir?tines. Da?ai tepami ant sausu neplautu plauku. Spalvos mai?omos santikiu 1:1 su Develop 20/30 vol.(3% ir 6%).  Eili?kumas:.Da?ymas pirma karta: (kai plaukai nebuvo niekada da?yti). U?tepti da?us per visa plauku ilgi ir galiukus  palikti 20 min. tuomet vel paruo?tus da?us tepti ant ?aknu per visa plauku ilgi ir ant galiuku. Laikyti 35 min..Da?ytu plauku da?ymas: da?us u?tepti ant ?aknu ir palikti 30 min. spalvai suvienodinti po i?laikymo laiko plaukus sudrekinti praemulguoti ir palikti dar 5 min. Pasibaigus i?laikymo laikui dar karta praemulguoti ir gerai i?plauti da?ikli su Top Care Repair Color Care ?ampunu ir karta u?dekite PH TopCareRepair priemone rug?tiniu likuciu neutralizavimui ir spalvos  stabilizavimui..  Svarbu: muveti specialias pir?tines. Atlikti 48 valandu testa..  Ispejimai: da?iklis netinka asmenims jaunesniems nei 16 metu. Laikina tatuiruote juodaja chna gali padidinti alergine reakcija. Neda?yti jei veido oda i?berta jei galvos oda pa?eista jei  praeity buta alerginiu reakciju. Po da?ymo kruop?ciai  i?skalauti  da?us. Nenaudoti antakiu ir blakstienu da?ymui. Saugoti kad nepakliutu i akis. Pakliuvus da?ams i akis- i?skalauti dideliu vandens kiekiu prie? tai i?imti kontaktinius le?ius jei tokie yra. Pasikonsultuoti su gydytoju. Saugoti vaikams nepasiekiamoje vietoje. Tik profesionaliam naudojimu,     LK OPC Oil Protection Complex (90),http://www.prestizolinija.lt/static/uploads/cache/80x80//0.18.jpg,
542,LK OPC da?ai(raudonai violetinis ka?tonas) 120009 (4.58),10.27,120009 4.58, (120009)LK OPC-oil protection complex.Profesionalus inovacinis kreminis da?iklis turintis labai nedideli kieki amoniako ir praturtintas organiniais Argano ir Pasifloru aliejais sertifikuotas Ecocert ?enklu(99.9 % ekologi?kos kilmes ingredientu) .Sajunga unikalaus antisenejimo komplekso fotostipriklio ir keramido A2 garantuoja puiku padengima spalvos stabiluma ir tobula plauku bukle po da?ymo..   Pasiruo?imas da?ymui: prie? paruo?ima ir darba butinai muveti spec. pir?tines. Da?ai tepami ant sausu neplautu plauku. Spalvos mai?omos santikiu 1:1 su Develop 20/30 vol.(3% ir 6%).  Eili?kumas:.Da?ymas pirma karta: (kai plaukai nebuvo niekada da?yti). U?tepti da?us per visa plauku ilgi ir galiukus  palikti 20 min. tuomet vel paruo?tus da?us tepti ant ?aknu per visa plauku ilgi ir ant galiuku. Laikyti 35 min..Da?ytu plauku da?ymas: da?us u?tepti ant ?aknu ir palikti 30 min. spalvai suvienodinti po i?laikymo laiko plaukus sudrekinti praemulguoti ir palikti dar 5 min. Pasibaigus i?laikymo laikui dar karta praemulguoti ir gerai i?plauti da?ikli su Top Care Repair Color Care ?ampunu ir karta u?dekite PH TopCareRepair priemone rug?tiniu likuciu neutralizavimui ir spalvos  stabilizavimui..  Svarbu: muveti specialias pir?tines. Atlikti 48 valandu testa..  Ispejimai: da?iklis netinka asmenims jaunesniems nei 16 metu. Laikina tatuiruote juodaja chna gali padidinti alergine reakcija. Neda?yti jei veido oda i?berta jei galvos oda pa?eista jei  praeity buta alerginiu reakciju. Po da?ymo kruop?ciai  i?skalauti  da?us. Nenaudoti antakiu ir blakstienu da?ymui. Saugoti kad nepakliutu i akis. Pakliuvus da?ams i akis- i?skalauti dideliu vandens kiekiu prie? tai i?imti kontaktinius le?ius jei tokie yra. Pasikonsultuoti su gydytoju. Saugoti vaikams nepasiekiamoje vietoje. Tik profesionaliam naudojimu,     LK OPC Oil Protection Complex (90),http://www.prestizolinija.lt/static/uploads/cache/80x80//4_1.58_1.jpg,
546,LK OPS da?ai(labai ?viesus blondinas) 120009 (11.0),10.27,120009 11.0, (120009)LK OPC-oil protection complex.Profesionalus inovacinis kreminis da?iklis turintis labai nedideli kieki amoniako ir praturtintas organiniais Argano ir Pasifloru aliejais sertifikuotas Ecocert ?enklu(99.9 % ekologi?kos kilmes ingredientu) .Sajunga unikalaus antisenejimo komplekso fotostipriklio ir keramido A2 garantuoja puiku padengima spalvos stabiluma ir tobula plauku bukle po da?ymo..   Pasiruo?imas da?ymui: prie? paruo?ima ir darba butinai muveti spec. pir?tines. Da?ai tepami ant sausu neplautu plauku. Spalvos mai?omos santikiu 1:1 su Develop 20/30 vol.(3% ir 6%).  Eili?kumas:.Da?ymas pirma karta: (kai plaukai nebuvo niekada da?yti). U?tepti da?us per visa plauku ilgi ir galiukus  palikti 20 min. tuomet vel paruo?tus da?us tepti ant ?aknu per visa plauku ilgi ir ant galiuku. Laikyti 35 min..Da?ytu plauku da?ymas: da?us u?tepti ant ?aknu ir palikti 30 min. spalvai suvienodinti po i?laikymo laiko plaukus sudrekinti praemulguoti ir palikti dar 5 min. Pasibaigus i?laikymo laikui dar karta praemulguoti ir gerai i?plauti da?ikli su Top Care Repair Color Care ?ampunu ir karta u?dekite PH TopCareRepair priemone rug?tiniu likuciu neutralizavimui ir spalvos  stabilizavimui..  Svarbu: muveti specialias pir?tines. Atlikti 48 valandu testa..  Ispejimai: da?iklis netinka asmenims jaunesniems nei 16 metu. Laikina tatuiruote juodaja chna gali padidinti alergine reakcija. Neda?yti jei veido oda i?berta jei galvos oda pa?eista jei  praeity buta alerginiu reakciju. Po da?ymo kruop?ciai  i?skalauti  da?us. Nenaudoti antakiu ir blakstienu da?ymui. Saugoti kad nepakliutu i akis. Pakliuvus da?ams i akis- i?skalauti dideliu vandens kiekiu prie? tai i?imti kontaktinius le?ius jei tokie yra. Pasikonsultuoti su gydytoju. Saugoti vaikams nepasiekiamoje vietoje. Tik profesionaliam naudojimu,     LK OPC Oil Protection Complex (90),http://www.prestizolinija.lt/static/uploads/cache/80x80//11_5.0_5.jpg,
547, LK OPC da?ai(aukso varine spalva) 120009 (7.66),10.27,120009 7.66, (120009)LK OPC-oil protection complex.Profesionalus inovacinis kreminis da?iklis turintis labai nedideli kieki amoniako ir praturtintas organiniais Argano ir Pasifloru aliejais sertifikuotas Ecocert ?enklu(99.9 % ekologi?kos kilmes ingredientu) .Sajunga unikalaus antisenejimo komplekso fotostipriklio ir keramido A2 garantuoja puiku padengima spalvos stabiluma ir tobula plauku bukle po da?ymo..   Pasiruo?imas da?ymui: prie? paruo?ima ir darba butinai muveti spec. pir?tines. Da?ai tepami ant sausu neplautu plauku. Spalvos mai?omos santikiu 1:1 su Develop 20/30 vol.(3% ir 6%).  Eili?kumas:.Da?ymas pirma karta: (kai plaukai nebuvo niekada da?yti). U?tepti da?us per visa plauku ilgi ir galiukus  palikti 20 min. tuomet vel paruo?tus da?us tepti ant ?aknu per visa plauku ilgi ir ant galiuku. Laikyti 35 min..Da?ytu plauku da?ymas: da?us u?tepti ant ?aknu ir palikti 30 min. spalvai suvienodinti po i?laikymo laiko plaukus sudrekinti praemulguoti ir palikti dar 5 min. Pasibaigus i?laikymo laikui dar karta praemulguoti ir gerai i?plauti da?ikli su Top Care Repair Color Care ?ampunu ir karta u?dekite PH TopCareRepair priemone rug?tiniu likuciu neutralizavimui ir spalvos  stabilizavimui..  Svarbu: muveti specialias pir?tines. Atlikti 48 valandu testa..  Ispejimai: da?iklis netinka asmenims jaunesniems nei 16 metu. Laikina tatuiruote juodaja chna gali padidinti alergine reakcija. Neda?yti jei veido oda i?berta jei galvos oda pa?eista jei  praeity buta alerginiu reakciju. Po da?ymo kruop?ciai  i?skalauti  da?us. Nenaudoti antakiu ir blakstienu da?ymui. Saugoti kad nepakliutu i akis. Pakliuvus da?ams i akis- i?skalauti dideliu vandens kiekiu prie? tai i?imti kontaktinius le?ius jei tokie yra. Pasikonsultuoti su gydytoju. Saugoti vaikams nepasiekiamoje vietoje. Tik profesionaliam naudojimu,     LK OPC Oil Protection Complex (90),http://www.prestizolinija.lt/static/uploads/cache/80x80//7_1.66_1.jpg,
549,LK OPCda?ai(raudonai varine spalva) 120009 (7.60),10.27,120009 7.60, (120009)LK OPC-oil protection complex.Profesionalus inovacinis kreminis da?iklis turintis labai nedideli kieki amoniako ir praturtintas organiniais Argano ir Pasifloru aliejais sertifikuotas Ecocert ?enklu(99.9 % ekologi?kos kilmes ingredientu) .Sajunga unikalaus antisenejimo komplekso fotostipriklio ir keramido A2 garantuoja puiku padengima spalvos stabiluma ir tobula plauku bukle po da?ymo..   Pasiruo?imas da?ymui: prie? paruo?ima ir darba butinai muveti spec. pir?tines. Da?ai tepami ant sausu neplautu plauku. Spalvos mai?omos santikiu 1:1 su Develop 20/30 vol.(3% ir 6%).  Eili?kumas:.Da?ymas pirma karta: (kai plaukai nebuvo niekada da?yti). U?tepti da?us per visa plauku ilgi ir galiukus  palikti 20 min. tuomet vel paruo?tus da?us tepti ant ?aknu per visa plauku ilgi ir ant galiuku. Laikyti 35 min..Da?ytu plauku da?ymas: da?us u?tepti ant ?aknu ir palikti 30 min. spalvai suvienodinti po i?laikymo laiko plaukus sudrekinti praemulguoti ir palikti dar 5 min. Pasibaigus i?laikymo laikui dar karta praemulguoti ir gerai i?plauti da?ikli su Top Care Repair Color Care ?ampunu ir karta u?dekite PH TopCareRepair priemone rug?tiniu likuciu neutralizavimui ir spalvos  stabilizavimui..  Svarbu: muveti specialias pir?tines. Atlikti 48 valandu testa..  Ispejimai: da?iklis netinka asmenims jaunesniems nei 16 metu. Laikina tatuiruote juodaja chna gali padidinti alergine reakcija. Neda?yti jei veido oda i?berta jei galvos oda pa?eista jei  praeity buta alerginiu reakciju. Po da?ymo kruop?ciai  i?skalauti  da?us. Nenaudoti antakiu ir blakstienu da?ymui. Saugoti kad nepakliutu i akis. Pakliuvus da?ams i akis- i?skalauti dideliu vandens kiekiu prie? tai i?imti kontaktinius le?ius jei tokie yra. Pasikonsultuoti su gydytoju. Saugoti vaikams nepasiekiamoje vietoje. Tik profesionaliam naudojimu,     LK OPC Oil Protection Complex (90),http://www.prestizolinija.lt/static/uploads/cache/80x80//7.60.jpg,
550,LK OPC da?ai(varine spalva) 120009 (8.66),10.27,120009 8.66,,     LK OPC Oil Protection Complex (90),http://www.prestizolinija.lt/static/uploads/cache/80x80//8_1.66_1.jpg,
551,LK OPC dazai(tamsi ka?tonine spalva) 120009 (6.2),10.27,120009 6.2, (120009)LK OPC-oil protection complex.Profesionalus inovacinis kreminis da?iklis turintis labai nedideli kieki amoniako ir praturtintas organiniais Argano ir Pasifloru aliejais sertifikuotas Ecocert ?enklu(99.9 % ekologi?kos kilmes ingredientu) .Sajunga unikalaus antisenejimo komplekso fotostipriklio ir keramido A2 garantuoja puiku padengima spalvos stabiluma ir tobula plauku bukle po da?ymo..   Pasiruo?imas da?ymui: prie? paruo?ima ir darba butinai muveti spec. pir?tines. Da?ai tepami ant sausu neplautu plauku. Spalvos mai?omos santikiu 1:1 su Develop 20/30 vol.(3% ir 6%).  Eili?kumas:.Da?ymas pirma karta: (kai plaukai nebuvo niekada da?yti). U?tepti da?us per visa plauku ilgi ir galiukus  palikti 20 min. tuomet vel paruo?tus da?us tepti ant ?aknu per visa plauku ilgi ir ant galiuku. Laikyti 35 min..Da?ytu plauku da?ymas: da?us u?tepti ant ?aknu ir palikti 30 min. spalvai suvienodinti po i?laikymo laiko plaukus sudrekinti praemulguoti ir palikti dar 5 min. Pasibaigus i?laikymo laikui dar karta praemulguoti ir gerai i?plauti da?ikli su Top Care Repair Color Care ?ampunu ir karta u?dekite PH TopCareRepair priemone rug?tiniu likuciu neutralizavimui ir spalvos  stabilizavimui..  Svarbu: muveti specialias pir?tines. Atlikti 48 valandu testa..  Ispejimai: da?iklis netinka asmenims jaunesniems nei 16 metu. Laikina tatuiruote juodaja chna gali padidinti alergine reakcija. Neda?yti jei veido oda i?berta jei galvos oda pa?eista jei  praeity buta alerginiu reakciju. Po da?ymo kruop?ciai  i?skalauti  da?us. Nenaudoti antakiu ir blakstienu da?ymui. Saugoti kad nepakliutu i akis. Pakliuvus da?ams i akis- i?skalauti dideliu vandens kiekiu prie? tai i?imti kontaktinius le?ius jei tokie yra. Pasikonsultuoti su gydytoju. Saugoti vaikams nepasiekiamoje vietoje. Tik profesionaliam naudojimu,     LK OPC Oil Protection Complex (90),http://www.prestizolinija.lt/static/uploads/cache/80x80//6_1.2_1.jpg,
552,LK OPC da?ai(?viesus blondinas vario atspalvio) 120009 (8.34),10.27,120009 8.34, (120009)LK OPC-oil protection complex.Profesionalus inovacinis kreminis da?iklis turintis labai nedideli kieki amoniako ir praturtintas organiniais Argano ir Pasifloru aliejais sertifikuotas Ecocert ?enklu(99.9 % ekologi?kos kilmes ingredientu) .Sajunga unikalaus antisenejimo komplekso fotostipriklio ir keramido A2 garantuoja puiku padengima spalvos stabiluma ir tobula plauku bukle po da?ymo..   Pasiruo?imas da?ymui: prie? paruo?ima ir darba butinai muveti spec. pir?tines. Da?ai tepami ant sausu neplautu plauku. Spalvos mai?omos santikiu 1:1 su Develop 20/30 vol.(3% ir 6%).  Eili?kumas:.Da?ymas pirma karta: (kai plaukai nebuvo niekada da?yti). U?tepti da?us per visa plauku ilgi ir galiukus  palikti 20 min. tuomet vel paruo?tus da?us tepti ant ?aknu per visa plauku ilgi ir ant galiuku. Laikyti 35 min..Da?ytu plauku da?ymas: da?us u?tepti ant ?aknu ir palikti 30 min. spalvai suvienodinti po i?laikymo laiko plaukus sudrekinti praemulguoti ir palikti dar 5 min. Pasibaigus i?laikymo laikui dar karta praemulguoti ir gerai i?plauti da?ikli su Top Care Repair Color Care ?ampunu ir karta u?dekite PH TopCareRepair priemone rug?tiniu likuciu neutralizavimui ir spalvos  stabilizavimui..  Svarbu: muveti specialias pir?tines. Atlikti 48 valandu testa..  Ispejimai: da?iklis netinka asmenims jaunesniems nei 16 metu. Laikina tatuiruote juodaja chna gali padidinti alergine reakcija. Neda?yti jei veido oda i?berta jei galvos oda pa?eista jei  praeity buta alerginiu reakciju. Po da?ymo kruop?ciai  i?skalauti  da?us. Nenaudoti antakiu ir blakstienu da?ymui. Saugoti kad nepakliutu i akis. Pakliuvus da?ams i akis- i?skalauti dideliu vandens kiekiu prie? tai i?imti kontaktinius le?ius jei tokie yra. Pasikonsultuoti su gydytoju. Saugoti vaikams nepasiekiamoje vietoje. Tik profesionaliam naudojimu,     LK OPC Oil Protection Complex (90),http://www.prestizolinija.lt/static/uploads/cache/80x80//8.34.jpg,
553,LK OPC da?ai(ruda spalva) 120009 (6.07),10.27,120009 6.07, (120009)LK OPC-oil protection complex.Profesionalus inovacinis kreminis da?iklis turintis labai nedideli kieki amoniako ir praturtintas organiniais Argano ir Pasifloru aliejais sertifikuotas Ecocert ?enklu(99.9 % ekologi?kos kilmes ingredientu) .Sajunga unikalaus antisenejimo komplekso fotostipriklio ir keramido A2 garantuoja puiku padengima spalvos stabiluma ir tobula plauku bukle po da?ymo..   Pasiruo?imas da?ymui: prie? paruo?ima ir darba butinai muveti spec. pir?tines. Da?ai tepami ant sausu neplautu plauku. Spalvos mai?omos santikiu 1:1 su Develop 20/30 vol.(3% ir 6%).  Eili?kumas:.Da?ymas pirma karta: (kai plaukai nebuvo niekada da?yti). U?tepti da?us per visa plauku ilgi ir galiukus  palikti 20 min. tuomet vel paruo?tus da?us tepti ant ?aknu per visa plauku ilgi ir ant galiuku. Laikyti 35 min..Da?ytu plauku da?ymas: da?us u?tepti ant ?aknu ir palikti 30 min. spalvai suvienodinti po i?laikymo laiko plaukus sudrekinti praemulguoti ir palikti dar 5 min. Pasibaigus i?laikymo laikui dar karta praemulguoti ir gerai i?plauti da?ikli su Top Care Repair Color Care ?ampunu ir karta u?dekite PH TopCareRepair priemone rug?tiniu likuciu neutralizavimui ir spalvos  stabilizavimui..  Svarbu: muveti specialias pir?tines. Atlikti 48 valandu testa..  Ispejimai: da?iklis netinka asmenims jaunesniems nei 16 metu. Laikina tatuiruote juodaja chna gali padidinti alergine reakcija. Neda?yti jei veido oda i?berta jei galvos oda pa?eista jei  praeity buta alerginiu reakciju. Po da?ymo kruop?ciai  i?skalauti  da?us. Nenaudoti antakiu ir blakstienu da?ymui. Saugoti kad nepakliutu i akis. Pakliuvus da?ams i akis- i?skalauti dideliu vandens kiekiu prie? tai i?imti kontaktinius le?ius jei tokie yra. Pasikonsultuoti su gydytoju. Saugoti vaikams nepasiekiamoje vietoje. Tik profesionaliam naudojimu,     LK OPC Oil Protection Complex (90),http://www.prestizolinija.lt/static/uploads/cache/80x80//6.07.jpg,
554,LK OPC da?ai(tamsiai ruda spalva) 120009 (4.2),10.27,120009 4.2,,     LK OPC Oil Protection Complex (90),http://www.prestizolinija.lt/static/uploads/cache/80x80//4_1.2_1.jpg,
556,LK OPC da?ai(labai ?viesus blondinas pilku atspalviu) 120009 (11.07),10.27,120009 11.07, (120009)LK OPC-oil protection complex.Profesionalus inovacinis kreminis da?iklis turintis labai nedideli kieki amoniako ir praturtintas organiniais Argano ir Pasifloru aliejais sertifikuotas Ecocert ?enklu(99.9 % ekologi?kos kilmes ingredientu) .Sajunga unikalaus antisenejimo komplekso fotostipriklio ir keramido A2 garantuoja puiku padengima spalvos stabiluma ir tobula plauku bukle po da?ymo..   Pasiruo?imas da?ymui: prie? paruo?ima ir darba butinai muveti spec. pir?tines. Da?ai tepami ant sausu neplautu plauku. Spalvos mai?omos santikiu 1:1 su Develop 20/30 vol.(3% ir 6%).  Eili?kumas:.Da?ymas pirma karta: (kai plaukai nebuvo niekada da?yti). U?tepti da?us per visa plauku ilgi ir galiukus  palikti 20 min. tuomet vel paruo?tus da?us tepti ant ?aknu per visa plauku ilgi ir ant galiuku. Laikyti 35 min..Da?ytu plauku da?ymas: da?us u?tepti ant ?aknu ir palikti 30 min. spalvai suvienodinti po i?laikymo laiko plaukus sudrekinti praemulguoti ir palikti dar 5 min. Pasibaigus i?laikymo laikui dar karta praemulguoti ir gerai i?plauti da?ikli su Top Care Repair Color Care ?ampunu ir karta u?dekite PH TopCareRepair priemone rug?tiniu likuciu neutralizavimui ir spalvos  stabilizavimui..  Svarbu: muveti specialias pir?tines. Atlikti 48 valandu testa..  Ispejimai: da?iklis netinka asmenims jaunesniems nei 16 metu. Laikina tatuiruote juodaja chna gali padidinti alergine reakcija. Neda?yti jei veido oda i?berta jei galvos oda pa?eista jei  praeity buta alerginiu reakciju. Po da?ymo kruop?ciai  i?skalauti  da?us. Nenaudoti antakiu ir blakstienu da?ymui. Saugoti kad nepakliutu i akis. Pakliuvus da?ams i akis- i?skalauti dideliu vandens kiekiu prie? tai i?imti kontaktinius le?ius jei tokie yra. Pasikonsultuoti su gydytoju. Saugoti vaikams nepasiekiamoje vietoje. Tik profesionaliam naudojimu,     LK OPC Oil Protection Complex (90),http://www.prestizolinija.lt/static/uploads/cache/80x80//11_1.07_1.jpg,
558,LK OPC da?ai(tamsiai ka?tonine spalva) 120009 (5.4),10.27,120009 5.4, (120009)LK OPC-oil protection complex.Profesionalus inovacinis kreminis da?iklis turintis labai nedideli kieki amoniako ir praturtintas organiniais Argano ir Pasifloru aliejais sertifikuotas Ecocert ?enklu(99.9 % ekologi?kos kilmes ingredientu) .Sajunga unikalaus antisenejimo komplekso fotostipriklio ir keramido A2 garantuoja puiku padengima spalvos stabiluma ir tobula plauku bukle po da?ymo..   Pasiruo?imas da?ymui: prie? paruo?ima ir darba butinai muveti spec. pir?tines. Da?ai tepami ant sausu neplautu plauku. Spalvos mai?omos santikiu 1:1 su Develop 20/30 vol.(3% ir 6%).  Eili?kumas:.Da?ymas pirma karta: (kai plaukai nebuvo niekada da?yti). U?tepti da?us per visa plauku ilgi ir galiukus  palikti 20 min. tuomet vel paruo?tus da?us tepti ant ?aknu per visa plauku ilgi ir ant galiuku. Laikyti 35 min..Da?ytu plauku da?ymas: da?us u?tepti ant ?aknu ir palikti 30 min. spalvai suvienodinti po i?laikymo laiko plaukus sudrekinti praemulguoti ir palikti dar 5 min. Pasibaigus i?laikymo laikui dar karta praemulguoti ir gerai i?plauti da?ikli su Top Care Repair Color Care ?ampunu ir karta u?dekite PH TopCareRepair priemone rug?tiniu likuciu neutralizavimui ir spalvos  stabilizavimui..  Svarbu: muveti specialias pir?tines. Atlikti 48 valandu testa..  Ispejimai: da?iklis netinka asmenims jaunesniems nei 16 metu. Laikina tatuiruote juodaja chna gali padidinti alergine reakcija. Neda?yti jei veido oda i?berta jei galvos oda pa?eista jei  praeity buta alerginiu reakciju. Po da?ymo kruop?ciai  i?skalauti  da?us. Nenaudoti antakiu ir blakstienu da?ymui. Saugoti kad nepakliutu i akis. Pakliuvus da?ams i akis- i?skalauti dideliu vandens kiekiu prie? tai i?imti kontaktinius le?ius jei tokie yra. Pasikonsultuoti su gydytoju. Saugoti vaikams nepasiekiamoje vietoje. Tik profesionaliam naudojimu,     LK OPC Oil Protection Complex (90),http://www.prestizolinija.lt/static/uploads/cache/80x80//5_1.4_1.jpg,
